Date: Day.Month.Year;Power Generation [kWh];Tavg;Tmin;Tmax;Hum;VPD;Prec;Pbin;Wspd;Wmax;Wdir;Cld;Sol;Sun;Pres;Vis;Soil
19.11.24;0,90000;2,06250;1,40000;2,70000;95,16667;0,03436;3,30000;1,00000;3,32917;5,00000;45,38971;7,12500;106,00000;0,00000;992,60833;17660,83333;3,00000
20.11.24;1,60000;1,43750;-0,10000;2,80000;94,75000;0,03666;1,70000;1,00000;3,19583;3,90000;275,11091;7,33333;128,00000;0,00000;993,17500;22689,16667;2,90000
21.11.24;1,20000;1,06667;-1,70000;2,40000;94,83333;0,03571;1,60000;1,00000;4,41250;7,60000;239,41043;6,91667;125,00000;0,00000;991,60833;15524,16667;2,00000
22.11.24;3,70000;1,17500;-1,10000;4,50000;90,62500;0,06600;3,50000;1,00000;4,62083;8,30000;251,19498;6,62500;191,00000;0,50000;995,39583;25849,16667;2,00000
23.11.24;11,30000;2,15833;0,10000;3,80000;90,04167;0,07649;20,10000;1,00000;4,89167;8,30000;206,48828;6,75000;340,00000;2,90000;1010,89583;23512,91667;0,70000
24.11.24;5,00000;11,00833;4,00000;15,50000;80,20833;0,30317;14,30000;1,00000;6,94167;8,50000;194,75745;7,45833;218,00000;0,60000;1003,45417;41699,16667;6,90000
25.11.24;0,70000;14,36250;8,60000;17,50000;67,95833;0,57930;5,30000;1,00000;7,37917;9,90000;205,05489;7,95833;117,00000;0,10000;1001,81667;50513,75000;9,70000
26.11.24;9,30000;7,14167;4,50000;9,80000;90,12500;0,10781;9,40000;1,00000;4,72083;6,50000;224,91091;4,66667;352,00000;5,20000;1012,56250;22017,91667;6,50000
27.11.24;0,80000;5,71250;3,40000;9,00000;95,66667;0,04319;18,90000;1,00000;5,20833;8,70000;175,60949;5,95833;123,00000;0,00000;1011,65833;9528,75000;5,00000
28.11.24;3,60000;5,77917;4,80000;6,70000;88,95833;0,10143;7,50000;1,00000;7,13750;10,80000;306,92026;7,62500;121,00000;0,00000;1013,26250;38755,83333;5,80000
29.11.24;16,40000;3,72500;0,60000;6,30000;84,75000;0,12788;0,00000;0,00000;2,37500;4,10000;233,45650;3,95833;404,00000;6,90000;1030,90417;44330,83333;3,80000
30.11.24;16,10000;1,53750;-0,70000;5,00000;83,58333;0,11849;0,00000;0,00000;3,53333;4,80000;157,07285;3,58333;403,00000;7,00000;1027,59583;25008,63636;1,00000
01.12.24;16,00000;1,32917;-1,20000;4,80000;82,62500;0,12345;0,00000;0,00000;3,08750;4,10000;152,91229;2,91667;385,00000;6,70000;1019,73333;5955,55556;0,70000
02.12.24;0,40000;7,05833;1,90000;8,80000;92,75000;0,06800;1,10000;1,00000;4,62500;5,80000;202,84619;7,91667;87,00000;0,00000;1009,90417;14042,60870;4,70000
03.12.24;5,60000;6,26667;4,40000;8,50000;93,45833;0,06254;2,90000;1,00000;3,33750;5,60000;256,09685;7,41667;92,00000;0,00000;1011,62500;20921,66667;6,30000
04.12.24;1,60000;4,72917;4,00000;5,50000;94,25000;0,04914;0,10000;1,00000;2,35909;3,80000;284,46916;7,91667;97,00000;0,00000;1020,42917;16799,16667;5,20000
05.12.24;2,30000;3,23333;1,50000;4,30000;92,33333;0,06056;2,50000;1,00000;5,70833;8,30000;171,35521;7,41667;178,00000;0,00000;1014,59167;12471,66667;3,90000
06.12.24;1,90000;5,79583;3,40000;8,30000;96,16667;0,03743;11,10000;1,00000;4,17917;7,80000;218,58358;7,54167;129,00000;0,10000;999,36667;17035,83333;5,50000
07.12.24;0,10000;5,00833;4,20000;6,00000;94,37500;0,04876;4,50000;1,00000;4,82083;7,70000;156,96434;7,66667;41,00000;0,00000;999,70833;19240,00000;4,90000
08.12.24;0,30000;5,29583;4,80000;5,90000;93,41667;0,05837;1,00000;1,00000;3,58333;5,40000;66,76400;7,70833;64,00000;0,00000;1010,86667;15883,75000;5,20000
09.12.24;0,10000;5,58333;4,90000;6,00000;87,87500;0,11069;6,10000;1,00000;6,63750;8,70000;43,38496;7,70833;40,00000;0,00000;1026,12917;22674,16667;5,10000
10.12.24;0,10000;5,09167;4,50000;5,50000;82,00000;0,15837;0,00000;0,00000;4,77500;6,40000;62,08638;8,00000;60,00000;0,00000;1030,73333;43597,91667;4,60000
11.12.24;0,80000;2,64167;1,40000;4,30000;87,83333;0,09079;0,00000;0,00000;2,22273;3,30000;288,71560;7,95833;97,00000;0,00000;1029,37917;24757,91667;3,90000
12.12.24;0,10000;2,71667;1,40000;3,20000;93,58333;0,04753;0,00000;1,00000;2,05833;3,30000;112,53464;7,95833;55,00000;0,00000;1030,01667;17863,75000;3,70000
13.12.24;0,20000;0,70417;-0,50000;1,70000;87,33333;0,08148;0,00000;0,00000;4,42500;6,00000;141,51094;8,00000;56,00000;0,00000;1027,62500;18895,00000;2,00000
14.12.24;0,10000;1,87083;-0,10000;4,50000;94,20833;0,03855;1,30000;1,00000;4,10000;5,00000;240,93757;7,54167;45,00000;0,00000;1013,59167;6806,25000;2,00000
15.12.24;0,20000;6,49167;3,90000;10,70000;95,95833;0,03822;7,50000;1,00000;5,36667;6,80000;246,67897;7,37500;66,00000;0,00000;1015,71250;12742,50000;5,00000
16.12.24;0,20000;9,98333;8,40000;11,20000;88,29167;0,14594;0,50000;1,00000;7,82083;10,00000;262,50477;7,50000;53,00000;0,00000;1018,54167;21298,33333;8,40000
17.12.24;0,10000;8,89583;7,20000;9,70000;85,12500;0,17066;0,00000;1,00000;5,80833;7,80000;250,67654;7,70833;67,00000;0,00000;1020,58333;25343,75000;7,70000
18.12.24;0,20000;9,23333;6,70000;11,30000;85,62500;0,16319;2,20000;1,00000;6,88750;9,40000;207,71355;7,75000;64,00000;0,00000;1007,08333;28412,91667;7,40000
19.12.24;0,60000;8,77500;4,80000;12,50000;87,87500;0,13644;5,30000;1,00000;6,80833;9,70000;237,15217;6,95833;122,00000;0,30000;993,26667;36152,91667;8,20000
20.12.24;3,00000;4,83750;4,00000;5,70000;84,25000;0,13680;3,70000;1,00000;5,26250;6,60000;253,44452;5,50000;199,00000;2,80000;1009,21667;27051,25000;4,20000
21.12.24;0,40000;6,48750;4,50000;8,10000;91,66667;0,08155;2,80000;1,00000;7,18750;9,00000;217,89763;7,62500;78,00000;0,00000;1004,44583;19187,50000;5,70000
22.12.24;2,80000;5,14583;2,30000;7,90000;86,62500;0,12110;1,00000;1,00000;5,05000;6,00000;239,58148;6,91667;169,00000;0,70000;992,20833;34747,91667;5,10000
23.12.24;4,20000;4,44583;1,90000;7,20000;81,75000;0,16153;0,40000;1,00000;5,66250;7,70000;272,50361;4,83333;156,00000;0,30000;1004,10417;25251,66667;3,10000
24.12.24;2,90000;2,68750;-2,60000;5,50000;90,12500;0,08105;0,00000;0,00000;2,59167;5,40000;232,50721;6,04167;235,00000;2,00000;1022,14167;23630,83333;2,20000
25.12.24;0,30000;6,68333;4,90000;8,10000;99,79167;0,00182;0,50000;1,00000;3,25000;4,90000;214,16354;8,00000;87,00000;0,00000;1030,62083;2757,91667;6,00000
26.12.24;0,20000;7,02917;6,00000;7,90000;99,12500;0,00884;0,90000;1,00000;1,97917;2,80000;234,05305;8,00000;64,00000;0,00000;1035,05833;6686,66667;7,10000
27.12.24;0,60000;3,63750;2,60000;5,80000;100,00000;0,00000;0,10000;1,00000;1,95833;3,10000;157,79515;8,00000;90,00000;0,00000;1032,85833;860,41667;5,60000
28.12.24;1,20000;0,90833;-0,50000;2,40000;99,79167;0,00131;0,00000;1,00000;1,86250;3,20000;184,65551;7,95833;116,00000;0,00000;1027,67083;1607,50000;3,80000
29.12.24;0,10000;1,72500;-0,40000;4,30000;99,00000;0,00744;0,00000;1,00000;4,42917;6,60000;229,88510;8,00000;65,00000;0,00000;1023,73333;2885,00000;2,80000
30.12.24;0,00000;5,87083;4,50000;6,80000;92,08333;0,07528;0,20000;1,00000;6,82917;7,70000;232,07844;7,75000;29,00000;0,00000;1021,00417;11153,75000;5,10000
31.12.24;0,10000;4,75000;2,60000;7,00000;88,58333;0,10201;0,00000;1,00000;7,09167;10,00000;222,49204;7,95833;44,00000;0,00000;1018,07917;14052,50000;4,70000
01.01.25;0,00000;6,85000;5,00000;7,90000;87,33333;0,12699;9,20000;1,00000;10,00833;12,40000;228,16741;7,66667;46,00000;0,00000;1002,27500;22874,16667;5,70000
02.01.25;8,80000;2,42083;0,70000;5,70000;91,50000;0,06394;3,20000;1,00000;4,12083;7,40000;254,54915;4,33333;253,00000;4,10000;1005,35417;34910,83333;2,80000
03.01.25;1,10000;0,14583;-1,00000;1,00000;94,58333;0,03340;6,70000;1,00000;4,55417;7,80000;251,60194;5,95833;120,00000;0,00000;1008,92917;32311,66667;0,90000
04.01.25;0,10000;-0,01667;-1,70000;1,10000;94,91667;0,03154;0,20000;1,00000;3,73750;5,50000;229,92257;7,04167;140,00000;0,00000;1014,15000;17558,75000;0,70000
05.01.25;0,40000;0,40833;-0,40000;1,10000;91,00000;0,05706;8,90000;1,00000;5,18750;7,80000;135,88854;7,62500;99,00000;0,00000;999,03333;11413,75000;0,80000
06.01.25;2,00000;8,18333;1,20000;11,20000;86,08333;0,15805;6,30000;1,00000;7,65417;12,80000;189,48308;7,58333;121,00000;0,40000;982,87917;41547,50000;5,10000
07.01.25;1,50000;3,95417;1,20000;5,30000;78,95833;0,17532;0,90000;1,00000;7,54167;10,50000;222,91599;5,95833;119,00000;0,20000;992,03750;48218,33333;2,80000
08.01.25;5,40000;2,75417;0,80000;4,90000;80,62500;0,14784;0,00000;1,00000;6,68750;7,90000;227,96885;5,70833;310,00000;4,30000;996,62500;37062,50000;1,80000
09.01.25;0,70000;1,07917;-0,40000;2,10000;93,70833;0,04128;0,70000;1,00000;1,95833;4,10000;249,42048;7,00000;70,00000;0,00000;998,28750;17746,25000;0,90000
10.01.25;6,30000;1,15833;-0,40000;3,00000;92,00000;0,05266;3,70000;1,00000;3,75417;4,90000;274,52251;5,75000;134,00000;1,00000;1009,56250;36066,25000;1,20000
11.01.25;17,40000;-0,21250;-1,70000;2,00000;76,95833;0,14170;0,00000;0,00000;4,82500;8,00000;302,92030;2,04167;397,00000;6,70000;1020,23333;52512,50000;0,20000
12.01.25;17,90000;-1,48333;-5,60000;2,10000;87,04167;0,07693;0,00000;0,00000;2,90833;4,30000;313,36778;0,29167;398,00000;7,00000;1033,97083;39184,16667;-0,40000
13.01.25;13,60000;-3,46250;-8,40000;0,70000;91,83333;0,04279;0,00000;0,00000;2,69167;5,20000;209,26199;4,33333;501,00000;6,80000;1038,60417;13652,08333;-1,50000
14.01.25;0,40000;1,06667;-2,80000;5,10000;89,66667;0,06166;0,10000;1,00000;4,35417;5,50000;235,25729;7,79167;84,00000;0,00000;1028,38750;9921,25000;-0,70000
15.01.25;0,70000;5,04167;3,80000;5,80000;98,52174;0,01329;0,00000;1,00000;3,07500;4,60000;294,12560;7,95455;77,00000;0,00000;1029,48333;9343,04348;1,00000
16.01.25;0,40000;3,57083;1,50000;4,30000;100,00000;0,00000;0,00000;1,00000;3,53333;4,60000;227,12527;8,00000;70,00000;0,00000;1034,39167;1844,16667;3,50000
17.01.25;0,80000;-0,50833;-1,40000;1,00000;99,95833;0,00024;0,00000;1,00000;2,81667;4,00000;227,89096;8,00000;126,00000;0,00000;1035,47083;1524,16667;1,70000
18.01.25;1,50000;-1,99167;-3,60000;-1,00000;99,54167;0,00239;0,00000;1,00000;1,68333;2,60000;95,50840;8,00000;144,00000;0,00000;1031,86250;1350,41667;0,80000
19.01.25;17,50000;-1,41667;-4,50000;3,20000;90,62500;0,05797;0,00000;1,00000;2,36250;2,90000;96,70443;0,62500;494,00000;7,50000;1022,90000;17585,41667;0,20000
20.01.25;0,60000;-2,22500;-3,40000;-1,40000;98,70833;0,00672;0,00000;1,00000;2,53333;4,40000;236,09507;6,87500;85,00000;0,00000;1016,96667;3148,75000;0,10000
21.01.25;2,20000;-0,31250;-1,10000;1,20000;93,58333;0,03888;0,00000;0,00000;3,55000;5,00000;181,26013;8,00000;186,00000;0,00000;1015,00833;6271,66667;0,10000
22.01.25;6,80000;0,17083;-2,00000;2,60000;88,45833;0,07681;0,10000;1,00000;3,92917;5,10000;135,39635;7,87500;306,00000;1,00000;1006,22917;10843,33333;0,10000
23.01.25;1,20000;3,92917;2,50000;5,70000;88,95833;0,09143;6,60000;1,00000;4,55833;6,30000;208,22434;7,75000;154,00000;0,10000;998,83750;24272,91667;2,10000
24.01.25;0,90000;5,92083;4,20000;7,70000;87,54167;0,11520;1,90000;1,00000;6,37083;8,00000;192,67206;7,58333;123,00000;0,40000;1000,65417;34311,66667;4,00000
25.01.25;6,50000;5,53333;2,40000;6,90000;95,33333;0,04299;5,50000;1,00000;2,65417;4,70000;242,99043;7,37500;186,00000;1,50000;1002,24167;22442,91667;4,70000
26.01.25;2,00000;2,88333;1,80000;3,80000;94,45833;0,04231;0,40000;1,00000;2,39167;6,70000;48,66625;7,41667;163,00000;0,00000;1004,03333;19798,75000;3,50000
27.01.25;12,40000;6,77083;2,50000;11,00000;86,91667;0,14369;5,50000;1,00000;5,40417;7,30000;158,94716;6,91667;316,00000;2,40000;991,05833;48875,00000;4,90000
28.01.25;13,00000;6,18750;3,60000;9,00000;85,37500;0,14387;0,00000;1,00000;3,70417;4,50000;150,01279;5,75000;415,00000;3,70000;993,03750;55210,00000;4,20000
29.01.25;1,00000;5,52083;2,00000;7,30000;90,37500;0,08853;3,90000;1,00000;4,35833;7,20000;193,92418;7,29167;122,00000;0,00000;997,33333;33666,25000;4,20000
30.01.25;2,70000;5,11667;3,30000;6,80000;91,16667;0,07974;0,00000;1,00000;3,06250;3,80000;245,45768;6,91304;195,00000;0,30000;1011,29167;19186,66667;4,10000
31.01.25;20,50000;3,80833;1,60000;6,60000;82,04167;0,15138;0,00000;1,00000;3,89583;6,60000;261,26349;4,45833;574,00000;6,90000;1023,15000;39802,91667;3,20000
01.02.25;2,30000;1,00417;-0,90000;2,70000;97,95833;0,01452;0,00000;0,00000;1,24583;2,00000;260,20825;7,95833;228,00000;0,00000;1030,49583;5333,33333;2,80000
02.02.25;10,40000;-0,21250;-1,90000;2,90000;93,08333;0,04675;0,00000;0,00000;1,60000;2,70000;150,02108;7,41667;487,00000;4,00000;1025,86667;7665,41667;2,50000
03.02.25;16,50000;-0,85417;-3,60000;3,10000;90,87500;0,06137;0,00000;0,00000;1,69583;4,10000;166,03338;2,87500;647,00000;8,20000;1025,45417;9295,41667;0,50000
04.02.25;3,30000;0,30417;-3,40000;3,60000;91,25000;0,06204;0,00000;0,00000;2,61667;4,70000;180,07659;5,70833;252,00000;1,60000;1025,27917;6406,66667;0,10000
05.02.25;4,90000;3,82083;1,10000;6,90000;94,12500;0,04841;0,10000;1,00000;3,27500;6,00000;239,57668;7,41667;207,00000;0,10000;1032,47500;7456,66667;2,60000
06.02.25;9,40000;4,08333;3,00000;5,80000;89,08333;0,09067;0,00000;1,00000;2,54167;5,20000;16,21134;6,66667;462,00000;3,40000;1040,81667;20333,75000;4,30000
07.02.25;3,40000;2,82083;1,30000;3,80000;79,00000;0,15766;0,00000;1,00000;5,94167;6,80000;82,07418;7,58333;231,00000;0,10000;1034,83333;47827,50000;2,70000
08.02.25;7,20000;1,67917;-0,40000;4,00000;76,95833;0,16249;0,00000;0,00000;4,96250;6,30000;97,91096;5,70833;530,00000;3,30000;1026,71667;16603,33333;1,50000
09.02.25;18,70000;1,95000;-0,80000;4,80000;79,33333;0,15082;0,00000;0,00000;4,66667;6,30000;63,24407;6,29167;650,00000;7,50000;1030,54583;13538,33333;2,20000
10.02.25;10,10000;2,08333;0,50000;3,90000;77,41667;0,16127;0,00000;0,00000;6,35417;7,80000;71,65556;5,50000;432,00000;3,60000;1029,83750;13694,58333;2,10000
11.02.25;3,40000;0,63333;-1,20000;2,40000;62,04167;0,24700;0,00000;0,00000;6,52500;8,10000;89,16567;5,33333;284,00000;0,80000;1025,15833;20776,66667;0,10000
12.02.25;9,00000;-2,06250;-4,00000;0,40000;75,66667;0,13172;0,00000;0,00000;5,60417;6,50000;77,12135;5,04167;577,00000;5,70000;1020,35833;9065,00000;-0,10000
13.02.25;4,20000;-1,12083;-5,50000;1,60000;89,33333;0,06129;2,20000;1,00000;2,75000;4,10000;3,14856;7,54167;363,00000;0,80000;1018,96667;5905,00000;-0,30000
14.02.25;2,00000;-0,12083;-0,60000;0,80000;82,12500;0,10871;0,00000;1,00000;2,20000;3,40000;20,12141;7,95833;197,00000;0,00000;1025,56667;35313,33333;-0,10000
15.02.25;11,20000;-0,61667;-3,20000;1,70000;83,41667;0,10308;0,00000;1,00000;1,67083;3,30000;281,59189;7,54167;436,00000;0,90000;1023,58333;18312,08333;0,10000
16.02.25;20,50000;-1,44583;-5,30000;0,60000;75,20833;0,14225;0,00000;0,00000;3,19583;6,00000;40,83860;4,29167;622,00000;4,30000;1024,39583;50287,91667;0,10000
17.02.25;21,50000;-3,88333;-7,70000;0,70000;73,62500;0,13826;0,00000;0,00000;1,42917;2,70000;60,89730;0,87500;855,00000;8,30000;1026,07917;46089,58333;-0,70000
18.02.25;27,80000;-3,94167;-9,40000;2,00000;66,41667;0,18755;0,00000;0,00000;1,26250;2,30000;74,96329;0,00000;947,00000;9,40000;1028,80417;34557,50000;-1,50000
19.02.25;29,50000;-1,62917;-7,00000;3,50000;57,12500;0,25788;0,00000;0,00000;4,63750;7,00000;109,79620;0,25000;993,00000;9,50000;1027,90417;51571,66667;-1,80000
20.02.25;8,30000;1,11250;-3,30000;4,70000;60,54167;0,26875;0,00000;1,00000;5,24167;6,20000;137,85718;5,62500;632,00000;5,00000;1021,94583;32837,50000;-1,30000
21.02.25;12,30000;7,60417;3,00000;12,60000;90,33333;0,11701;0,70000;1,00000;4,20833;6,60000;147,49842;7,50000;441,00000;2,90000;1018,85417;8311,66667;3,00000
22.02.25;9,20000;8,26250;4,80000;11,80000;82,45833;0,20801;0,00000;1,00000;3,84583;5,40000;149,13150;7,45833;509,00000;1,40000;1014,49167;17116,66667;5,60000
23.02.25;9,60000;8,78750;5,70000;11,30000;85,41667;0,17050;0,00000;1,00000;3,51667;5,00000;223,09543;6,54167;490,00000;1,20000;1023,24583;17628,75000;7,30000
24.02.25;3,40000;9,33333;5,90000;12,60000;78,29167;0,27086;0,50000;1,00000;5,07917;6,70000;168,72021;7,87500;304,00000;0,10000;1015,60417;37470,41667;6,30000
25.02.25;11,60000;8,51667;3,80000;11,90000;87,95833;0,14978;0,00000;1,00000;2,44167;4,20000;243,14024;7,83333;560,00000;1,10000;1011,70417;18796,66667;8,10000
26.02.25;8,40000;4,34762;0,10000;7,90000;95,04762;0,04872;0,00000;1,00000;1,62273;4,30000;345,69110;6,71429;490,50000;0,95000;1012,57143;12542,85714;5,50000
27.02.25;8,50000;4,37500;2,00000;7,40000;92,45833;0,06743;1,70000;1,00000;2,45833;4,40000;174,68530;7,75000;421,00000;0,80000;1013,22083;15155,41667;4,50000
28.02.25;2,40000;3,77083;3,40000;4,20000;95,41667;0,03682;0,10000;1,00000;2,81667;4,90000;337,05219;7,83333;146,00000;0,00000;1021,71250;10791,66667;4,50000
01.03.25;5,60000;3,70000;2,70000;5,70000;90,41667;0,07858;0,00000;0,00000;2,85000;5,10000;293,25560;6,95833;688,00000;2,90000;1030,21250;17295,41667;5,40000
02.03.25;3,20000;3,74583;0,90000;6,10000;86,66667;0,11882;0,00000;1,00000;3,00417;4,60000;259,61388;7,62500;294,00000;0,00000;1031,08333;19712,08333;4,20000
03.03.25;16,00000;4,40000;-0,80000;8,90000;77,54167;0,21638;0,00000;0,00000;3,51667;6,60000;248,81072;5,29167;940,00000;5,00000;1026,31250;25059,58333;3,80000
04.03.25;7,70000;5,06667;-1,20000;10,00000;81,66667;0,18109;0,00000;0,00000;3,52917;6,70000;243,10180;4,66667;1017,00000;7,50000;1023,03750;17285,83333;4,20000
05.03.25;21,70000;6,89583;0,80000;14,00000;65,79167;0,41108;0,00000;0,00000;4,05833;7,00000;223,76380;1,79167;1028,00000;9,50000;1019,52917;16703,33333;4,30000
06.03.25;31,70000;7,36667;-0,50000;16,00000;67,87500;0,42665;0,00000;0,00000;2,57500;6,50000;177,37118;0,04167;1253,00000;10,40000;1016,61250;21152,91667;5,00000
07.03.25;30,40000;9,42917;3,90000;17,70000;63,62500;0,52924;0,00000;0,00000;1,81667;4,10000;150,41983;0,04167;1241,00000;10,50000;1016,18750;24405,83333;6,50000
08.03.25;30,40000;9,44167;2,10000;17,60000;61,79167;0,58675;0,00000;0,00000;2,74583;5,80000;81,90797;3,04167;1277,00000;10,60000;1014,67083;21942,08333;7,10000
09.03.25;27,50000;8,32917;1,60000;16,30000;67,20833;0,43437;0,00000;0,00000;2,37083;4,70000;43,65273;2,58333;1213,00000;10,00000;1006,71250;14229,58333;7,10000
10.03.25;16,20000;1,87500;-2,20000;7,60000;95,25000;0,04286;0,00000;1,00000;1,52500;3,00000;312,16490;3,16667;701,00000;3,00000;1000,33333;2260,41667;4,60000
11.03.25;3,50000;2,23333;-2,00000;6,10000;96,37500;0,03191;0,00000;1,00000;1,87500;3,30000;270,03338;7,33333;343,00000;0,00000;998,92500;7021,25000;3,90000
12.03.25;9,30000;3,99583;-0,10000;6,70000;83,58333;0,14497;0,10000;1,00000;3,17500;4,60000;230,17839;6,54167;545,00000;0,90000;996,87083;42207,08333;4,70000
13.03.25;16,00000;2,17083;-3,60000;6,50000;83,45833;0,14158;0,00000;1,00000;2,95417;5,90000;253,08074;4,16667;848,00000;3,60000;996,83333;37343,75000;3,20000
14.03.25;6,60000;2,01250;-2,20000;5,30000;86,45833;0,10455;0,70000;1,00000;1,91250;4,40000;316,61712;7,08333;478,00000;0,00000;1006,58750;34615,41667;3,10000
15.03.25;21,80000;2,19583;-2,70000;7,20000;79,25000;0,17818;0,00000;0,00000;2,32917;4,00000;24,12969;2,41667;1090,00000;6,80000;1019,10417;30157,50000;3,60000
16.03.25;9,10000;1,93333;-5,00000;6,70000;86,29167;0,11735;0,30000;1,00000;2,82083;6,20000;293,05475;4,91667;706,00000;2,50000;1019,74167;27946,66667;2,70000
17.03.25;37,10000;2,33333;-2,90000;6,30000;49,50000;0,39208;0,00000;0,00000;3,02500;5,00000;40,40235;3,00000;1620,00000;11,10000;1029,56667;62610,41667;4,10000
18.03.25;37,60000;1,58333;-6,00000;8,90000;52,04167;0,41008;0,00000;0,00000;1,38333;3,20000;324,47706;0,79167;1640,00000;11,20000;1029,46250;49250,83333;3,90000
19.03.25;36,80000;5,33333;-3,90000;14,30000;47,95833;0,58261;0,00000;0,00000;2,19583;3,90000;111,43178;0,00000;1649,00000;11,20000;1024,64167;48304,58333;5,00000
20.03.25;30,90000;8,32083;-1,40000;17,90000;58,12500;0,59994;0,00000;0,00000;2,06667;5,10000;186,64185;2,00000;1478,00000;10,10000;1020,41667;35072,08333;7,20000
21.03.25;34,70000;10,41250;0,60000;19,00000;60,95833;0,66242;0,00000;0,00000;3,59583;6,60000;78,10286;0,70833;1585,00000;11,20000;1017,78750;23912,50000;8,80000
22.03.25;37,00000;10,28750;5,50000;16,60000;50,91667;0,68446;0,00000;0,00000;7,77500;10,90000;88,32317;0,33333;1642,00000;11,40000;1011,63750;34430,41667;9,20000
23.03.25;23,20000;9,66667;4,80000;16,50000;60,79167;0,52947;0,00000;0,00000;4,57083;6,30000;79,78537;4,79167;1305,00000;6,40000;1006,00833;26770,00000;9,60000
24.03.25;23,10000;8,58750;3,40000;15,00000;76,83333;0,31921;0,00000;0,00000;2,47500;5,10000;321,59513;6,91667;1024,00000;3,20000;1010,90833;13839,58333;9,80000
25.03.25;10,20000;7,45000;4,60000;11,50000;84,33333;0,17999;0,10000;1,00000;4,13333;4,80000;274,23447;7,87500;658,00000;0,50000;1015,70417;10977,91667;9,00000
26.03.25;19,40000;7,52917;4,10000;10,90000;84,62500;0,16920;0,00000;1,00000;4,94583;6,60000;294,56316;7,25000;1066,00000;3,20000;1019,02917;38722,50000;9,80000
27.03.25;34,10000;7,60000;3,90000;13,80000;81,20833;0,24141;0,00000;0,00000;2,89583;4,40000;232,84075;5,37500;1398,00000;6,70000;1018,92083;24074,16667;10,30000
28.03.25;38,10000;10,12500;3,50000;17,80000;65,95833;0,53513;0,00000;0,00000;3,19167;5,40000;189,86968;1,50000;1809,00000;11,80000;1010,16250;20297,08333;10,60000
29.03.25;38,10000;8,42083;3,50000;12,50000;75,75000;0,30256;0,00000;1,00000;4,40417;6,70000;300,03946;3,83333;1716,00000;10,00000;1013,93750;34525,00000;11,80000
30.03.25;6,90000;7,30833;3,90000;9,00000;87,95833;0,12445;10,30000;1,00000;6,54167;9,40000;259,12743;7,54167;554,00000;0,70000;1007,54167;19455,00000;8,30000
31.03.25;32,60000;7,41250;1,90000;12,60000;74,08333;0,30233;0,00000;1,00000;4,27917;6,30000;334,77911;4,75000;1540,00000;7,20000;1021,52500;56292,50000;8,90000
01.04.25;37,10000;7,35000;-1,80000;14,40000;68,58333;0,40942;0,00000;0,00000;3,14167;5,80000;38,60945;0,20833;1853,00000;11,70000;1028,40417;52937,91667;8,40000
02.04.25;39,40000;7,72083;0,00000;15,40000;72,33333;0,34532;0,00000;0,00000;3,63750;6,50000;53,58351;0,66667;1880,00000;12,00000;1027,56667;40577,91667;9,30000
03.04.25;39,70000;10,78333;2,90000;19,30000;60,58333;0,63929;0,00000;0,00000;2,48750;4,50000;74,26438;3,41667;1965,00000;12,20000;1025,72083;50295,83333;11,20000
04.04.25;39,20000;11,75417;3,30000;19,90000;73,94118;0,37570;0,00000;0,00000;1,14615;2,50000;12,32010;1,52941;1977,00000;12,30000;1020,12083;35545,71429;10,80000
05.04.25;39,40000;6,60000;1,00000;10,80000;63,50000;0,39205;0,00000;0,00000;1,50192;2,75000;86,65497;3,45833;1833,00000;9,70000;1020,72917;58033,33333;10,40000
06.04.25;32,20000;4,18750;-2,30000;9,90000;59,62500;0,39432;0,00000;0,00000;1,85769;3,00000;160,98983;0,75000;1951,00000;11,60000;1026,10833;57691,66667;9,30000
07.04.25;41,70000;5,56250;-2,10000;12,00000;63,37500;0,40380;0,00000;0,00000;2,21346;3,25000;235,32469;0,66667;1983,00000;12,30000;1025,10417;57771,66667;9,30000
08.04.25;40,90000;7,01667;-0,40000;13,90000;77,00000;0,30551;0,00000;0,00000;2,56923;3,50000;309,65956;3,66667;1747,00000;7,70000;1025,42500;28543,33333;11,00000
09.04.25;11,30000;6,12917;3,20000;9,50000;85,20833;0,15737;0,00000;1,00000;4,17917;6,40000;300,00000;7,66667;862,00000;0,50000;1022,52917;25538,33333;10,20000
10.04.25;33,60000;8,65833;6,50000;12,30000;75,54167;0,29228;0,00000;0,00000;4,39583;7,90000;271,44304;6,25000;1910,00000;9,40000;1022,39583;26320,00000;12,80000
11.04.25;23,80000;9,82500;6,90000;14,30000;79,08333;0,27493;0,00000;1,00000;6,89167;9,00000;287,91311;7,25000;1410,00000;4,70000;1016,01667;29737,08333;13,00000
12.04.25;40,10000;12,73750;7,60000;19,30000;69,50000;0,49092;0,00000;0,00000;2,50833;3,50000;221,15381;3,63158;1944,00000;9,40000;1011,43333;30610,00000;15,40000
13.04.25;14,10000;12,50417;7,00000;17,70000;72,58333;0,41564;1,60000;1,00000;4,10417;7,50000;190,32943;5,16667;912,00000;2,70000;1002,20417;42862,08333;12,60000
14.04.25;28,20000;11,87500;5,80000;16,20000;76,54167;0,37049;4,10000;1,00000;2,86667;6,00000;330,67870;5,54167;1781,00000;8,40000;1007,56667;26782,50000;13,70000
15.04.25;36,60000;17,37500;10,10000;23,80000;60,87500;0,86641;0,00000;1,00000;5,80417;9,00000;109,53679;4,62500;1924,00000;9,70000;1000,88333;40502,00000;16,20000
